id,text,link,Appeal to authority,Appeal to fear/prejudice,Bandwagon,Black-and-white Fallacy/Dictatorship,Causal Oversimplification,Doubt,Exaggeration/Minimisation,Flag-waving,Glittering generalities (Virtue),Loaded Language,Misrepresentation of Someone's Position (Straw Man),Name calling/Labeling,"Obfuscation, Intentional vagueness, Confusion",Presenting Irrelevant Data (Red Herring),Reductio ad hitlerum,Repetition,Slogans,Smears,Thought-terminating cliché,Whataboutism,processed_text
64539,"Boy, this Omicron is fast. A few days ago it was discovered I South Africa and literally 2 days later it is\nfound all over the world and all clinics knew how to look for it and what they were looking for, found 2\nright off the bat...\n\nSO IF THE UNVACCINATED CANT TRAVEL WHO IS SPREADING THIS NEW VARIANT AROUND THE WORLD?\n\nASKING FOR A FRIEND\n",https://www.facebook.com/photo.php?fbid=294806335986601&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,boy this omicron is fast a few days ago it was discovered i south africa and literally 2 days later it is found all over the world and all clinics knew how to look for it and what they were looking for found 2 right off the bat so if the unvaccinated cannot travel who is spreading this new variant around the world asking for a friend
70177,REPUBLCIANS KEEP CALLING OBAMACARE A JOB KILLER\n\n65 STRAIGHT MONTHS OF JOB GROWTH\n\nDUDE WHAAAAT?!,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,republcians keep calling obamacare a job killer 65 straight months of job growth dude whaaaat
69884,If Jesus were alive today do you think he would be building mega-churches or mega-homeless shelters?,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,if jesus were alive today do you think he would be building megachurches or megahomeless shelters
69268,WHY IS THERE NO MAXIMUM WAGE?,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./855148827955273/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,why is there no maximum wage
68538,A British newspaper has started a live stream on YouTube of Liz Truss's photo next to a lettuce to see which one lasts longer. \nI do love this country's sense of humo(u)r.\n\nDay one: Can Liz Truss outlast this lettuce?,https://www.facebook.com/photo/?fbid=3263414843976470&set=g.442786093284737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a british newspaper has started a live stream on youtube of liz trusss photo next to a lettuce to see which one lasts longer i do love this countrys sense of humour day one can liz truss outlast this lettuce
71555,DONALD TRUMP PROPOSED A WEALTH TAX TO REDUCE THE NATIONAL DEBT.\nHE NOW CLAIMS TO OPPOSE HIS OWN PLAN BECAUSE THE DEBT IS LARGER.\n\n1. HIS ENTIRE STRATEGY WAS BACKWARDS. (DEBT IS A SYMPTOM. \nSPENDING ISN'T CURED BY TAXES.)\n\n2. TAX INCREASES ARE NEVER A SOLUTION. (LARGEST TAX INCREASE IN HISTORY = DISASTER.)\n\n3. WEALTH TAXES ARE UNCONSTITUTIONAL (RETROACTIVE AND DIRECT TAXES ARE FORBIDDEN TO THE FED.)\n\nHAS THE SUDDENLY \CONSERVATIVE\ TRUMP YET NOTICED ANY OF THIS?,https://www.facebook.com/photo/?fbid=1272102016150510&set=g.471219009718898,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,donald trump proposed a wealth tax to reduce the national debt he now claims to oppose his own plan because the debt is larger 1 his entire strategy was backwards debt is a symptom spending is not cured by taxes 2 tax increases are never a solution largest tax increase in history  disaster 3 wealth taxes are unconstitutional retroactive and direct taxes are forbidden to the fed has the suddenly conservative trump yet noticed any of this
68968,5 YEARS AFTER\n\nDO WE KNOW WHY 31 SPECIAL OPS (PLUS 8 AFGHANS)\nWERE LOADED ONTO EXTORTION 17 AND THE CHINOOK ACCOMPANYING IT\n(EXTORTION 16) CARRIED NO TROOPS?,https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./685187588301781/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 years after do we know why 31 special ops plus 8 afghans were loaded onto extortion 17 and the chinook accompanying it extortion 16 carried no troops
69406,I'VE CLIMBED OVER 46 BODIES TO GET WHERE I AM TODAY.\n\n(THAT YOU KNOW ABOUT),https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./793671077436382/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,i have climbed over 46 bodies to get where i am today that you know about
64430,\Social distance!\\n\Wear a mask!\\n\Lockdown!\\n\Stop working\\n\Lockdown again!\\n\Cancel holidays!\\n\Wear 2 masks!\\n\Get a vaccine!\\n\Get 2 vaccines!\\n\Get 3 vaccines!\\n\Get a vaxx pass!\\n\Get a tracking app!\\n\nPeople still die\nPeople still die\nPeople still die\nPeople still die\nPeople still die\nPeople still die\nPeople still die\nPeople still die\nPeople still die\n People still die\nPeople still die\nPeople still die\n\nClearly government doesn't have the solution but they do have a lot more control.\n,https://www.facebook.com/photo.php?fbid=304468901687011&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,social distance wear a mask lockdown stop working lockdown again cancel holidays wear 2 masks get a vaccine get 2 vaccines get 3 vaccines get a vaxx pass get a tracking app people still die people still die people still die people still die people still die people still die people still die people still die people still die people still die people still die people still die clearly government does not have the solution but they do have a lot more control
77148,DO YOU THINK THESE FOUR\n\nLOVE AMERICA?,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./931815547164129/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,do you think these four love america
68969,5 YEARS AFTER\nDO WE KNOW THE IDENTITIES OF THE SEVEN AFGHAN COMMANDOES WHO BOARDED EXTORTION 17?,https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./684015318419008/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 years after do we know the identities of the seven afghan commandoes who boarded extortion 17
65285,MAYBE HIRING SOMEONE WITH 7 BANKRUPTCIES TO\nRUN THE COUNTRY WAS A BAD IDEA\n,https://www.facebook.com/1640832309490921/photos/pb.100064536892614.-2207520000../2821181851455955/?type=3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,maybe hiring someone with 7 bankruptcies to run the country was a bad idea
67635,THE \LOCK HER UP\ GUY\n\nIS ALL OF A SUDDEN WORRIED ABOUT POLITICIZED LAW ENFORCEMENT,https://www.facebook.com/AddictingInfoOrg/photos/pb.100064605613096.-2207520000./8289397201100679/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the lock her up guy is all of a sudden worried about politicized law enforcement
67423,IMAGINE A VACCINE SO SAFE YOU HAVE TO BE THREATENED TO TAKE IT\n\nFOR A DISEASE SO DEADLY YOU HAVE TO BE TESTED TO KNOW YOU HAVE IT,https://www.facebook.com/TheControversia/photos/pb.100064472002600.-2207520000./10158616946293163/?type=3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,imagine a vaccine so safe you have to be threatened to take it for a disease so deadly you have to be tested to know you have it
69969,I'd love to chat with Trump about how black people are\n\living in poverty\ \n\n...but I can't decide which of my houses we should meet at.\n\n-Comedian George Wallace-,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,id love to chat with trump about how black people are living in poverty but i cannot decide which of my houses we should meet at comedian george wallace
79521,WHO THINKS TRUMP SHOULD DECLASSIFY OBAMA'S PHONE CALLS WITH IRAN? \n\nALL OF THEM!,https://www.facebook.com/ResistanceFeed/photos/pb.100060243732164.-2207520000./2663390077082743/?type=3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,who thinks trump should declassify obamas phone calls with iran all of them
64580,"Well, it's new variant day\n\nAGAIN.",https://www.facebook.com/photo.php?fbid=290620826405152&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,well its new variant day again
65570,Omicron is an anagram of \MORONIC\ \nBut yeah keep telling yourself the like deadliest pandemic ever ISN'T a hoax.,https://www.facebook.com/photo/?fbid=993875501162690&set=g.633131750534436,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,omicron is an anagram of moronic but yeah keep telling yourself the like deadliest pandemic ever is not a hoax
64992,Donald Trump\nIt's amazing how this stuff magically happens. Reminds me of how they lost the 30 cell phones/passwords during The Russia Hoax. The losses always go one way. Does anyone believe this crap anymore?\n\nFBI loses all the CDs seized in Epstein\ncase.,https://www.facebook.com/photo/?fbid=4609270035824460&set=g.469690803742659,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,donald trump its amazing how this stuff magically happens reminds me of how they lost the 30 cell phonespasswords during the russia hoax the losses always go one way does anyone believe this crap anymore fbi loses all the cds seized in epstein case
63357,\Do miss me yet?\\n-Donald Trump at CPAC\n,https://www.facebook.com/SilentmajorityDJT/photos/2008900805926013/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,do miss me yet donald trump at cpac
69009,WELCOME TO THE US GOVERNMENT\n\nWHERE THE VOTES DON'T COUNT AND THE CONSTITUTION DOESN'T MATTER,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./981039458699542/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welcome to the us government where the votes do not count and the constitution does not matter
64290,FILMED 431\nEPISODES OF BONANZA\nDIDNT SHOOT ANYONE BY \ACCIDENT\,https://www.facebook.com/photo/?fbid=1399038207181867&set=g.823568891162965,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,filmed 431 episodes of bonanza did not shoot anyone by accident
63266,RNC TO SUE BIDEN ADMINISTRATION OVER UNCONSTITUTIONAL VACCINATE MANDATE\n,https://www.facebook.com/SilentmajorityDJT/photos/2174048226077936/,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,rnc to sue biden administration over unconstitutional vaccinate mandate
66952,IN AFGHANISTAN I PROTECTED OPIUM FIELDS FOR POLITICIANS\n\nBACK AT HOME I ENFORCE DRUG LAWS & CAGE AMERICANS FOR POLITICIANS,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,in afghanistan i protected opium fields for politicians back at home i enforce drug laws  cage americans for politicians
71590,DONALD DRUMPF\nRELEASE YOUR TAX RECORDS NOW!!!!\nWHAT ARE YOU HIDING??,https://www.facebook.com/photo/?fbid=1552469345050469&set=g.471219009718898,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,donald drumpf release your tax records now what are you hiding
64490,Account suspended\nTwitter suspends accounts that violate the Twitter Rules.\nTWITTER SUSPENDS 'MAXWELL TRIAL TRACKER' ACCOUNT WHO TWEETED FACTS ABOUT GHISLAINE MAXWELL TRIAL,https://www.facebook.com/photo.php?fbid=298278592306042&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,account suspended twitter suspends accounts that violate the twitter rules twitter suspends maxwell trial tracker account who tweeted facts about ghislaine maxwell trial
69695,Dogs aren't even allowed to hang out with other dogs\nif they don't have all their shots.,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dogs are not even allowed to hang out with other dogs if they do not have all their shots
70855,DONALD TRUMP QUESTIONS JEFFREY EPSTEIN COVER-\nUP BY ABC NEWS,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,donald trump questions jeffrey epstein cover up by abc news
70306,"We're eight months into this pandemic, and Donald Trump still doesn't have a plan to get this virus under control.\n\nI do.\n\nSO YOU HAD A PLAN THAT COULD SAVE LIVES, BUT YOU WITHHELD IT AS A WAY TO WIN THE ELECTION?",https://www.facebook.com/PatriotFetch/photos/pb.100068893186755.-2207520000./174001518225605/?type=3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,were eight months into this pandemic and donald trump still does not have a plan to get this virus under control i do so you had a plan that could save lives but you withheld it as a way to win the election
69317,ARE WE REALLY GOING TO LET A BUNCH OF GREEDY\nSELFISH FOOLS DO-IN THIS WHOLE PLANET?,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./828796410590515/?type=3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,are we really going to let a bunch of greedy selfish fools doin this whole planet
69229,"Dear America, Did you not read my book?\nsincerely, G.Orwell",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./870277649775724/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dear america did you not read my book sincerely gorwell
63719,"IF I WERE LYING,\n\nNO ONE WOULD BE\nTRYING TO SILENCE ME\n",https://www.facebook.com/www.russiatruth.co/photos/1607544732627755/,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,if i were lying no one would be trying to silence me
66885,IF VACCINES ARE SO SAFE\n\nWHY CAN'T PARENTS SUE THE DRUG COMPANIES?,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,if vaccines are so safe why cannot parents sue the drug companies
64643,Wait what? FDA wants 55 years to process FOIA request over vaccine data\n\n,https://www.facebook.com/photo.php?fbid=285815153552386&set=pb.100063717099769.-2207520000..&type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wait what fda wants 55 years to process foia request over vaccine data
68771,SO WAIT-ARE WE NOT DOING\n\n\MY BODY MY CHOICE\ ANYMORE?,https://www.facebook.com/Deplorables1/photos/pb.100064941390719.-2207520000./1477085945983254/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,so waitare we not doing my body my choice anymore
78108,WOMEN ARE PEOPLE\n\nThousands Upon Thousands of Women March Against Trump And For \Women's Rights\\n\nTell me again how many women's rights Trump has taken away in the 24 hours he has actually been president...,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./403757573303265/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,women are people thousands upon thousands of women march against trump and for womens rights tell me again how many womens rights trump has taken away in the 24 hours he has actually been president
68967,5 YEARS AFTER\n\nDO WE KNOW WHY EXTORTION 17 HOVERED OVER THE HOT LANDING ZONE FOR SEVEN MINUTES THEREBY DELAYING ITS LANDING?,https://www.facebook.com/Extortion17DemandaCongressionalHearing/photos/pb.100068927876265.-2207520000./686041761549697/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 years after do we know why extortion 17 hovered over the hot landing zone for seven minutes thereby delaying its landing
67823,SHOULD REPUBLICANS CAVE AND ALLOW AN OBAMA\nAPPOINTEE TO THE SUPREME COURT?,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,should republicans cave and allow an obama appointee to the supreme court
69321,"Governments don't want well informed, well educated people capable of critical thinking.\nThat is against their interests.\n\nThey want obedient workers, people who are just smart enough to run the machines and do the paperwork.\nAnd just dumb enough to passively accept it.\n\n- George Carlin",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./828774533926036/?type=3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,governments do not want well informed well educated people capable of critical thinking that is against their interests they want obedient workers people who are just smart enough to run the machines and do the paperwork and just dumb enough to passively accept it  george carlin
77037,DID TRUMP TAKE THE CORONOVIRUS EPIDEMIC SERIOUSLY ENOUGH?,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1149521155393566/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,did trump take the coronovirus epidemic seriously enough
64938,**BREAKING** NEW POLLS SHOWING VOTER REMORSE:\n\n10 OUT OF EVERY 5 BIDEN VOTERS NOW REGRET THEIR VOTE.,https://www.facebook.com/photo/?fbid=4855684507849677&set=g.469690803742659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,breaking new polls showing voter remorse 10 out of every 5 biden voters now regret their vote
77044,DO YOU THINK JOE BIDEN IS MENTALLY FIT TO BE PRESIDENT?,https://www.facebook.com/rightpatriots/photos/pb.100064494145299.-2207520000./1139820809696934/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,do you think joe biden is mentally fit to be president
69173,"COST TO BUILD TRUMP'S WALL: $20 BILLION\n\nCOST TO END HOMELESSNESS: $20 BILLION\n\nI KNOW WHICH ONE I'D CHOOSE, DO YOU?",https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./893465570790265/?type=3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cost to build trumps wall 20 billion cost to end homelessness 20 billion i know which one id choose do you
69561,\This isn't freedom. \nWe're holding a gun to every citizens head and calling it security.\\n-Captain America,https://www.facebook.com/GovLookout/photos/pb.100067467483201.-2207520000./755461267924030/?type=3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,this is not freedom were holding a gun to every citizens head and calling it security captain america
